player_id,player_name,shirt_number,position,substitute,date_of_birth,team,opponent,team_id,opponent_id,home_away,match_id,match_date,liga,peso_liga,minutes_played,rating,goals,assists,birth_year,age,is_u23
1189875,Pedro Henrique da Rosa,2,D,True,1050278400,CA Linense,Ferroviária,47503,35285,away,15180168,07/03/2026,Paulista A2,0.65,52,6.3,0,0,2003,23,True
1046554,Figueiredo,20,M,True,1019692800,CA Linense,Ferroviária,47503,35285,away,15180168,07/03/2026,Paulista A2,0.65,52,6.4,0,0,2002,24,False
1170969,Talys,6,D,True,801100800,CA Linense,Ferroviária,47503,35285,away,15180168,07/03/2026,Paulista A2,0.65,34,6.6,0,0,1995,31,False
1016998,Lucas Vital,15,M,True,990403200,CA Linense,Ferroviária,47503,35285,away,15180168,07/03/2026,Paulista A2,0.65,34,6.7,0,0,2001,25,False
2033845,Daniel Bolt,13,D,True,1125878400,CA Linense,Ferroviária,47503,35285,away,15180168,07/03/2026,Paulista A2,0.65,1,0.0,0,0,2005,21,True
865372,Saulo,1,G,False,492480000,Inter de Limeira,Juventus-SP,135526,6960,home,15180159,07/03/2026,Paulista A2,0.65,90,7.2,0,0,1985,41,False
818536,Breno Santos,2,D,False,821923200,Inter de Limeira,Juventus-SP,135526,6960,home,15180159,07/03/2026,Paulista A2,0.65,90,5.8,0,0,1996,30,False
1105280,Robson,30,D,False,734054400,Inter de Limeira,Juventus-SP,135526,6960,home,15180159,07/03/2026,Paulista A2,0.65,88,6.9,0,0,1993,33,False
877549,Frazan,3,D,False,833932800,Inter de Limeira,Juventus-SP,135526,6960,home,15180159,07/03/2026,Paulista A2,0.65,90,6.7,0,0,1996,30,False
1018266,Mário Henrique,6,D,False,748915200,Inter de Limeira,Juventus-SP,135526,6960,home,15180159,07/03/2026,Paulista A2,0.65,90,6.2,0,0,1993,33,False
244087,Emerson Santos,31,M,False,699148800,Inter de Limeira,Juventus-SP,135526,6960,home,15180159,07/03/2026,Paulista A2,0.65,88,6.8,0,0,1992,34,False
1021725,Romarinho,35,M,False,772070400,Inter de Limeira,Juventus-SP,135526,6960,home,15180159,07/03/2026,Paulista A2,0.65,90,6.9,0,0,1994,32,False
840279,Rafael Oller,7,M,False,793584000,Inter de Limeira,Juventus-SP,135526,6960,home,15180159,07/03/2026,Paulista A2,0.65,65,6.5,0,0,1995,31,False
1016996,Claudinho,10,M,False,974505600,Inter de Limeira,Juventus-SP,135526,6960,home,15180159,07/03/2026,Paulista A2,0.65,90,6.9,0,1,2000,26,False
1117079,Marquinhos Brazion,32,M,False,963014400,Inter de Limeira,Juventus-SP,135526,6960,home,15180159,07/03/2026,Paulista A2,0.65,65,6.6,0,0,2000,26,False
1016911,Zé Eduardo,18,F,False,931392000,Inter de Limeira,Juventus-SP,135526,6960,home,15180159,07/03/2026,Paulista A2,0.65,80,7.2,1,0,1999,27,False
1047687,Vitor Leque,19,M,True,979862400,Inter de Limeira,Juventus-SP,135526,6960,home,15180159,07/03/2026,Paulista A2,0.65,36,6.2,0,0,2001,25,False
928133,Getúlio,17,M,True,865900800,Inter de Limeira,Juventus-SP,135526,6960,home,15180159,07/03/2026,Paulista A2,0.65,36,6.3,0,0,1997,29,False
1067645,Luiz Guilherme,8,M,True,1079654400,Inter de Limeira,Juventus-SP,135526,6960,home,15180159,07/03/2026,Paulista A2,0.65,20,6.5,0,0,2004,22,True
1104798,Eduardo Porto,4,D,True,983404800,Inter de Limeira,Juventus-SP,135526,6960,home,15180159,07/03/2026,Paulista A2,0.65,12,6.4,0,0,2001,25,False
1546627,Lucas Xavier Felix,25,M,True,968112000,Inter de Limeira,Juventus-SP,135526,6960,home,15180159,07/03/2026,Paulista A2,0.65,12,6.5,0,0,2000,26,False
863352,Lucas Passarelli,25,G,False,835833600,Juventus-SP,Inter de Limeira,6960,135526,away,15180159,07/03/2026,Paulista A2,0.65,90,6.4,0,0,1996,30,False
931754,Marcelo,23,D,False,631929600,Juventus-SP,Inter de Limeira,6960,135526,away,15180159,07/03/2026,Paulista A2,0.65,90,7.0,0,0,1990,36,False
362284,Fernando Fonseca,4,D,False,757123200,Juventus-SP,Inter de Limeira,6960,135526,away,15180159,07/03/2026,Paulista A2,0.65,90,7.1,0,0,1993,33,False
